SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	PolysemyByFamily	DerivationByFamily
Zalizniak-2024-4583-3636	to intend	Zalizniak-2024-4583-3641	to invite	1	0
Zalizniak-2024-4583-3644	to itch	Zalizniak-2024-4583-4191	to want	1	1
Zalizniak-2024-4583-3644	to itch	Zalizniak-2024-4583-4220	to worry, be agitated	1	0
Zalizniak-2024-4583-3646	to join together (tr.)	Zalizniak-2024-4583-2243	poetry	2	0
Zalizniak-2024-4583-3647	to join, take part	Zalizniak-2024-4583-3781	to obey	0	1
Zalizniak-2024-4583-3648	to joke	Zalizniak-2024-4583-2647	simple	2	0
Zalizniak-2024-4583-3649	to judge	Zalizniak-2024-4583-3554	to govern, control, rule	1	0
Zalizniak-2024-4583-3649	to judge	Zalizniak-2024-4583-2998	territorial entity	2	1
Zalizniak-2024-4583-3649	to judge	Zalizniak-2024-4583-779	destiny	0	2
Zalizniak-2024-4583-3650	to jump into the water	Zalizniak-2024-4583-4100	to swim	1	0
Zalizniak-2024-4583-3655	to keep, preserve, retain	Zalizniak-2024-4583-3901	to remember	1	0
Zalizniak-2024-4583-3658	to kill	Zalizniak-2024-4583-3415	to end, finish	1	0
Zalizniak-2024-4583-3658	to kill	Zalizniak-2024-4583-3434	to extinguish	1	0
Zalizniak-2024-4583-3658	to kill	Zalizniak-2024-4583-3427	to exhaust	1	0
Zalizniak-2024-4583-3659	to kiss	Zalizniak-2024-4583-4062	to sting	1	0
Zalizniak-2024-4583-3659	to kiss	Zalizniak-2024-4583-3300	to copulate	1	0
Zalizniak-2024-4583-3660	to knead	Zalizniak-2024-4583-4072	to strike, hit	1	0
Zalizniak-2024-4583-3662	to knock	Zalizniak-2024-4583-3629	to inform, let know	2	0
Zalizniak-2024-4583-3663	to knock down	Zalizniak-2024-4583-4087	to suppress	1	0
Zalizniak-2024-4583-3663	to knock down	Zalizniak-2024-4583-1222	gloomy, depressed	1	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-3665	to know how	4	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-3300	to copulate	1	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-4169	to understand	4	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-2641	sign, designation	0	1
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-3832	to practice witchcraft	2	3
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-2243	poetry	1	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-3450	to feel	2	0
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-3901	to remember	2	1
Zalizniak-2024-4583-3664	to know	Zalizniak-2024-4583-730	custom, habit	1	0
Zalizniak-2024-4583-3665	to know how	Zalizniak-2024-4583-444	can, to be able	3	0
Zalizniak-2024-4583-3670	to laugh	Zalizniak-2024-4583-3759	to mock	1	1
Zalizniak-2024-4583-3670	to laugh	Zalizniak-2024-4583-4016	to smile	0	1
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3171	to behave	0	1
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3554	to govern, control, rule	3	0
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3248	to cause	3	1
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3397	to drive (the car)	1	0
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3205	to bread animals	1	1
Zalizniak-2024-4583-3672	to lead	Zalizniak-2024-4583-3590	to have opinion	1	0
Zalizniak-2024-4583-3675	to learn, study	Zalizniak-2024-4583-3880	to read	1	0
Zalizniak-2024-4583-3675	to learn, study	Zalizniak-2024-4583-3145	to be tamed, domesticated	1	0
Zalizniak-2024-4583-3676	to leave	Zalizniak-2024-4583-3492	to forgive	1	0
Zalizniak-2024-4583-3676	to leave	Zalizniak-2024-4583-3703	to lose	1	0
Zalizniak-2024-4583-3676	to leave	Zalizniak-2024-4583-3169	to begin	1	0
Zalizniak-2024-4583-3677	to leave behind	Zalizniak-2024-4583-3339	to defeat, win	1	0
Zalizniak-2024-4583-3679	to lengthen	Zalizniak-2024-4583-3359	to dilute	1	0
Zalizniak-2024-4583-3683	to let someone get ahead	Zalizniak-2024-4583-757	dear, darling	0	1
Zalizniak-2024-4583-3684	to let, leave	Zalizniak-2024-4583-4065	to stop doing smth.	1	0
Zalizniak-2024-4583-3685	to lick	Zalizniak-2024-4583-2782	spoon	0	1
Zalizniak-2024-4583-3685	to lick	Zalizniak-2024-4583-2453	rumour	1	0
Zalizniak-2024-4583-3685	to lick	Zalizniak-2024-4583-1496	index finger	0	1
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-3137	to be situated	2	0
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-72	ambush	0	1
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-3300	to copulate	4	0
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-2634	sick, ill	1	0
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-3578	to hatch eggs	1	0
Zalizniak-2024-4583-3686	to lie (posture)	Zalizniak-2024-4583-1450	husband / wife	0	1
Zalizniak-2024-4583-3687	to lie down	Zalizniak-2024-4583-3967	to set (of Moon, Sun)	1	0
Zalizniak-2024-4583-3687	to lie down	Zalizniak-2024-4583-3526	to get tired	1	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-3852	to provoke	6	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-3987	to shoot	2	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-3133	to be resurrected	1	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-3939	to run	1	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-4072	to strike, hit	2	0
Zalizniak-2024-4583-3689	to light, to kindle (the fire)	Zalizniak-2024-4583-4248	torch fishing	1	0
Zalizniak-2024-4583-3691	to line up	Zalizniak-2024-4583-2243	poetry	0	1
Zalizniak-2024-4583-3692	to listen	Zalizniak-2024-4583-3675	to learn, study	1	0
Zalizniak-2024-4583-3692	to listen	Zalizniak-2024-4583-3807	to perceive smell	2	0
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-1112	food	2	2
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-2	animal	0	5
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-360	bread	0	2
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-2300	property, possessions	2	1
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-3631	to inhabit, live	4	0
Zalizniak-2024-4583-3693	to live, be alive	Zalizniak-2024-4583-495	cereal	1	1
Zalizniak-2024-4583-3694	to load	Zalizniak-2024-4583-3635	to insult	1	0
Zalizniak-2024-4583-3698	to look	Zalizniak-2024-4583-3345	to depend	1	0
Zalizniak-2024-4583-3701	to look asquint	Zalizniak-2024-4583-3364	to disapprove	2	0
Zalizniak-2024-4583-3702	to look inside	Zalizniak-2024-4583-4169	to understand	1	2
Zalizniak-2024-4583-3703	to lose	Zalizniak-2024-4583-3491	to forget	1	0
Zalizniak-2024-4583-3703	to lose	Zalizniak-2024-4583-4195	to waste	1	0
Zalizniak-2024-4583-3704	to lose (an object)	Zalizniak-2024-4583-3103	to be defeated	2	0
Zalizniak-2024-4583-3704	to lose (an object)	Zalizniak-2024-4583-3226	to bury	1	0
Zalizniak-2024-4583-3705	to lose colour	Zalizniak-2024-4583-3707	to lose fertility (of the soil)	1	0
Zalizniak-2024-4583-3709	to lose one's mind	Zalizniak-2024-4583-3143	to be surprised	1	0
Zalizniak-2024-4583-3710	to lose one's way	Zalizniak-2024-4583-3717	to make a mistake, be wrong	5	1
Zalizniak-2024-4583-3710	to lose one's way	Zalizniak-2024-4583-3751	to menstruate	1	0
Zalizniak-2024-4583-3712	to love	Zalizniak-2024-4583-4191	to want	3	0
Zalizniak-2024-4583-3712	to love	Zalizniak-2024-4583-98	any	1	0
Zalizniak-2024-4583-3712	to love	Zalizniak-2024-4583-1129	forget-me-not (flower)	0	1
Zalizniak-2024-4583-3713	to lower, put down	Zalizniak-2024-4583-3370	to disgrace, dishonor	1	1
Zalizniak-2024-4583-3713	to lower, put down	Zalizniak-2024-4583-4065	to stop doing smth.	1	0
Zalizniak-2024-4583-3715	to make a bonfire	Zalizniak-2024-4583-3074	to arrange a banquet	1	0
Zalizniak-2024-4583-3716	to make a hole	Zalizniak-2024-4583-3561	to grow (plants)	1	0
Zalizniak-2024-4583-3717	to make a mistake, be wrong	Zalizniak-2024-4583-3443	to fall down	1	0
Zalizniak-2024-4583-3717	to make a mistake, be wrong	Zalizniak-2024-4583-3994	to sin	3	1
Zalizniak-2024-4583-3717	to make a mistake, be wrong	Zalizniak-2024-4583-3355	to die	1	0
Zalizniak-2024-4583-3721	to make big, large	Zalizniak-2024-4583-3219	to bring up (children)	1	1
Zalizniak-2024-4583-3722	to make black	Zalizniak-2024-4583-4004	to slander	2	1
Zalizniak-2024-4583-3724	to make deaf	Zalizniak-2024-4583-4076	to stun, to knock out	1	0
Zalizniak-2024-4583-3728	to make hard	Zalizniak-2024-4583-3675	to learn, study	1	1
Zalizniak-2024-4583-3729	to make noise	Zalizniak-2024-4583-4031	to speak	1	0
Zalizniak-2024-4583-3729	to make noise	Zalizniak-2024-4583-4220	to worry, be agitated	1	0
Zalizniak-2024-4583-3729	to make noise	Zalizniak-2024-4583-3873	to quarrel	1	0
Zalizniak-2024-4583-3731	to make real	Zalizniak-2024-4583-4169	to understand	1	0
Zalizniak-2024-4583-3732	to make sausage	Zalizniak-2024-4583-3658	to kill	1	0
Zalizniak-2024-4583-3733	to make sb look at smth	Zalizniak-2024-4583-3963	to send	1	0
Zalizniak-2024-4583-3734	to make scratches	Zalizniak-2024-4583-4225	to write	2	0
Zalizniak-2024-4583-3735	to make sit	Zalizniak-2024-4583-3817	to plant	4	0
Zalizniak-2024-4583-3735	to make sit	Zalizniak-2024-4583-3620	to imprison	3	0
Zalizniak-2024-4583-3735	to make sit	Zalizniak-2024-4583-3070	to appoint (to a position)	2	0
Zalizniak-2024-4583-3736	to make smb/smth light (of weight)	Zalizniak-2024-4583-3244	to castrate, geld	1	1
Zalizniak-2024-4583-3736	to make smb/smth light (of weight)	Zalizniak-2024-4583-4179	to urinate	0	1
Zalizniak-2024-4583-3737	to make soft	Zalizniak-2024-4583-3810	to persuade	1	0
Zalizniak-2024-4583-3738	to make stand	Zalizniak-2024-4583-4064	to stop (tr.)	2	0
Zalizniak-2024-4583-3738	to make stand	Zalizniak-2024-4583-3070	to appoint (to a position)	1	0
Zalizniak-2024-4583-3738	to make stand	Zalizniak-2024-4583-3817	to plant	2	0
Zalizniak-2024-4583-3739	to make white	Zalizniak-2024-4583-3054	to acquit	1	0
Zalizniak-2024-4583-3739	to make white	Zalizniak-2024-4583-3244	to castrate, geld	1	0
Zalizniak-2024-4583-3740	to make, create	Zalizniak-2024-4583-3531	to give birth	3	0
Zalizniak-2024-4583-3742	to marry	Zalizniak-2024-4583-1449	husband	3	2
Zalizniak-2024-4583-3742	to marry	Zalizniak-2024-4583-4482	wife	0	1
Zalizniak-2024-4583-3746	to measure	Zalizniak-2024-4583-1867	moderate	0	3
Zalizniak-2024-4583-3747	to meet	Zalizniak-2024-4583-3465	to find	1	0
Zalizniak-2024-4583-3747	to meet	Zalizniak-2024-4583-3573	to happen	1	0
Zalizniak-2024-4583-3747	to meet	Zalizniak-2024-4583-3094	to be appropriate (for)	1	0
Zalizniak-2024-4583-3750	to melt, to thaw	Zalizniak-2024-4583-3052	to ache	1	0
Zalizniak-2024-4583-3750	to melt, to thaw	Zalizniak-2024-4583-3457	to feel shy, embarrassed	1	0
Zalizniak-2024-4583-3750	to melt, to thaw	Zalizniak-2024-4583-3162	to become tender (as of feelings, heart)	2	0
Zalizniak-2024-4583-3753	to milk	Zalizniak-2024-4583-3435	to extort (money from smb.)	3	0
Zalizniak-2024-4583-3753	to milk	Zalizniak-2024-4583-3348	to derive profit	1	0
Zalizniak-2024-4583-3753	to milk	Zalizniak-2024-4583-1787	May	0	1
Zalizniak-2024-4583-3754	to mill	Zalizniak-2024-4583-3790	to oppress	1	0
Zalizniak-2024-4583-3754	to mill	Zalizniak-2024-4583-4117	to talk nonsense	2	0
Zalizniak-2024-4583-3754	to mill	Zalizniak-2024-4583-3859	to purr	1	0
Zalizniak-2024-4583-3754	to mill	Zalizniak-2024-4583-3352	to destroy, annihilate	2	0
Zalizniak-2024-4583-3754	to mill	Zalizniak-2024-4583-3675	to learn, study	1	0
Zalizniak-2024-4583-3756	to miss the target	Zalizniak-2024-4583-3209	to break deadline	1	0
Zalizniak-2024-4583-3756	to miss the target	Zalizniak-2024-4583-1515	insane	0	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-4220	to worry, be agitated	2	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3288	to confuse (with)	3	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3923	to revolt, rebel	2	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3603	to hinder	1	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3642	to involve	1	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-4100	to swim	1	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-4036	to spoil (tr.)	2	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3725	to make disordered	2	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-830	dough	1	1
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-4025	to soil, make dirty	1	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-4117	to talk nonsense	2	0
Zalizniak-2024-4583-3758	to mix, stir	Zalizniak-2024-4583-3478	to flow into	1	0
Zalizniak-2024-4583-3763	to move	Zalizniak-2024-4583-3545	to go mad	1	1
Zalizniak-2024-4583-3763	to move	Zalizniak-2024-4583-2	animal	0	1
Zalizniak-2024-4583-3763	to move	Zalizniak-2024-4583-3718	to make a move (in a game)	1	1
Zalizniak-2024-4583-3763	to move	Zalizniak-2024-4583-3770	to move, change residence	1	0
Zalizniak-2024-4583-3763	to move	Zalizniak-2024-4583-3108	to be fast (of clocks, watches)	1	0
Zalizniak-2024-4583-3764	to move (intr.)	Zalizniak-2024-4583-3327	to dance	1	0
Zalizniak-2024-4583-3764	to move (intr.)	Zalizniak-2024-4583-122	artery	0	1
Zalizniak-2024-4583-3764	to move (intr.)	Zalizniak-2024-4583-4085	to suffice, be enough	1	0
Zalizniak-2024-4583-3765	to move away	Zalizniak-2024-4583-3352	to destroy, annihilate	2	1
Zalizniak-2024-4583-3766	to move down (tr.)	Zalizniak-2024-4583-3339	to defeat, win	2	0
Zalizniak-2024-4583-3766	to move down (tr.)	Zalizniak-2024-4583-3360	to diminish	2	0
Zalizniak-2024-4583-3766	to move down (tr.)	Zalizniak-2024-4583-3343	to demote	1	0
Zalizniak-2024-4583-3768	to move quickly	Zalizniak-2024-4583-3237	to care for, look after	1	0
Zalizniak-2024-4583-3768	to move quickly	Zalizniak-2024-4583-3159	to become ready (of food)	1	0
Zalizniak-2024-4583-3771	to move, to shift, to transfer	Zalizniak-2024-4583-4149	to translate	2	1
Zalizniak-2024-4583-3774	to nail	Zalizniak-2024-4583-4055	to stare	1	0
Zalizniak-2024-4583-3774	to nail	Zalizniak-2024-4583-3317	to crucify	1	0
Zalizniak-2024-4583-3775	to name	Zalizniak-2024-4583-3791	to order, command	1	0
Zalizniak-2024-4583-3777	to neigh	Zalizniak-2024-4583-3670	to laugh	3	0
Zalizniak-2024-4583-3779	to nomadize	Zalizniak-2024-4583-868	ethnic group	0	1
Zalizniak-2024-4583-3779	to nomadize	Zalizniak-2024-4583-3276	to collapse	1	0
Zalizniak-2024-4583-3779	to nomadize	Zalizniak-2024-4583-3355	to die	1	0
Zalizniak-2024-4583-3780	to not believe one's eyes	Zalizniak-2024-4583-3143	to be surprised	2	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-4195	to waste	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3465	to find	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3914	to rest	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3674	to learn, find out	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-4103	to switch on	4	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3649	to judge	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3430	to explain	2	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-4176	to untie, unbind	1	0
Zalizniak-2024-4583-3787	to open (tr.)	Zalizniak-2024-4583-3170	to begin (tr.)	2	0
Zalizniak-2024-4583-3788	to open one's eyes wide	Zalizniak-2024-4583-3143	to be surprised	2	0
Zalizniak-2024-4583-3789	to open one's mouth	Zalizniak-2024-4583-3968	to set a trap	1	0
Zalizniak-2024-4583-3789	to open one's mouth	Zalizniak-2024-4583-3122	to be inattentive	1	0
Zalizniak-2024-4583-3789	to open one's mouth	Zalizniak-2024-4583-3143	to be surprised	1	1
Zalizniak-2024-4583-3791	to order, command	Zalizniak-2024-4583-779	destiny	1	0
Zalizniak-2024-4583-3792	to overflow	Zalizniak-2024-4583-3511	to get angry	1	0
Zalizniak-2024-4583-3793	to overpass the mountain passage	Zalizniak-2024-4583-1481	impudent	1	0
Zalizniak-2024-4583-3794	to overstep 	Zalizniak-2024-4583-3545	to go mad	1	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-3322	to cut	1	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-3798	to pass (of time)	8	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-3573	to happen	1	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-3174	to behave in a wrong way	0	1
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-4066	to stop feeling pain	1	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-3705	to lose colour	1	0
Zalizniak-2024-4583-3799	to pass by	Zalizniak-2024-4583-4385	very	1	0
Zalizniak-2024-4583-3800	to pasture, shepherd	Zalizniak-2024-4583-3341	to defend	2	1
Zalizniak-2024-4583-3800	to pasture, shepherd	Zalizniak-2024-4583-3487	to follow, go after smb.	2	0
Zalizniak-2024-4583-3800	to pasture, shepherd	Zalizniak-2024-4583-3569	to guard	1	0
Zalizniak-2024-4583-3801	to pay	Zalizniak-2024-4583-3920	to revenge	2	1
Zalizniak-2024-4583-3804	to peck (of a bird)	Zalizniak-2024-4583-3786	to offend (tr.)	1	0
Zalizniak-2024-4583-3804	to peck (of a bird)	Zalizniak-2024-4583-3659	to kiss	1	0
Zalizniak-2024-4583-3806	to penetrate, get into	Zalizniak-2024-4583-4169	to understand	1	0
Zalizniak-2024-4583-3807	to perceive smell	Zalizniak-2024-4583-3659	to kiss	2	0
Zalizniak-2024-4583-3807	to perceive smell	Zalizniak-2024-4583-3592	to have smell	1	0
Zalizniak-2024-4583-3807	to perceive smell	Zalizniak-2024-4583-3353	to detect	1	1
Zalizniak-2024-4583-3807	to perceive smell	Zalizniak-2024-4583-3664	to know	1	0
Zalizniak-2024-4583-3812	to pick, pull up (a plant)	Zalizniak-2024-4583-4079	to subtract	1	0
Zalizniak-2024-4583-3812	to pick, pull up (a plant)	Zalizniak-2024-4583-3362	to disagree	1	0
Zalizniak-2024-4583-3813	to pierce	Zalizniak-2024-4583-4411	woman	0	1
Zalizniak-2024-4583-3813	to pierce	Zalizniak-2024-4583-3265	to choose	1	0
Zalizniak-2024-4583-3813	to pierce	Zalizniak-2024-4583-3300	to copulate	1	0
Zalizniak-2024-4583-3813	to pierce	Zalizniak-2024-4583-3419	to enter	1	0
Zalizniak-2024-4583-3814	to pinch	Zalizniak-2024-4583-4058	to steal	1	1
Zalizniak-2024-4583-3814	to pinch	Zalizniak-2024-4583-3786	to offend (tr.)	1	0
Zalizniak-2024-4583-3814	to pinch	Zalizniak-2024-4583-3615	to hurt	2	0
Zalizniak-2024-4583-3814	to pinch	Zalizniak-2024-4583-3825	to pluck (bird)	1	0
Zalizniak-2024-4583-3816	to place in front of	Zalizniak-2024-4583-3837	to prefer	1	0
Zalizniak-2024-4583-3817	to plant	Zalizniak-2024-4583-2099	plant (biol.)	0	7
Zalizniak-2024-4583-3817	to plant	Zalizniak-2024-4583-1571	June	0	1
Zalizniak-2024-4583-3818	to play (a musical instrument)	Zalizniak-2024-4583-3832	to practice witchcraft	1	0
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-737	dance (n.)	1	0
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-1565	joke	1	0
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-1157	friend	0	1
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-4031	to speak	2	0
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-3820	to play (theater, movie)	4	0
Zalizniak-2024-4583-3819	to play (intr.)	Zalizniak-2024-4583-4093	to swarm (bees)	1	0
Zalizniak-2024-4583-3824	to plough	Zalizniak-2024-4583-4218	to work	1	0
Zalizniak-2024-4583-3824	to plough	Zalizniak-2024-4583-3631	to inhabit, live	1	0
Zalizniak-2024-4583-3827	to point	Zalizniak-2024-4583-1496	index finger	0	3
Zalizniak-2024-4583-3828	to poke, thrust	Zalizniak-2024-4583-1496	index finger	0	1
Zalizniak-2024-4583-3829	to polish	Zalizniak-2024-4583-3906	to render a wall	1	0
Zalizniak-2024-4583-3830	to pound (of the pulse)	Zalizniak-2024-4583-1111	fontanelle	0	1
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-4071	to strew	1	0
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-4072	to strike, hit	1	0
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-2351	rain	0	1
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-3102	to be covered with leaves (buds)	1	0
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-2360	rash, eruption	1	1
Zalizniak-2024-4583-3831	to pour	Zalizniak-2024-4583-3438	to fail	2	0
Zalizniak-2024-4583-3832	to practice witchcraft	Zalizniak-2024-4583-3259	to charm, to delight	2	1
Zalizniak-2024-4583-3832	to practice witchcraft	Zalizniak-2024-4583-3842	to prevent	1	0
Zalizniak-2024-4583-3832	to practice witchcraft	Zalizniak-2024-4583-3740	to make, create	1	0
Zalizniak-2024-4583-3833	to praise	Zalizniak-2024-4583-1252	grandfather	0	1
Zalizniak-2024-4583-3833	to praise	Zalizniak-2024-4583-3143	to be surprised	1	0
Zalizniak-2024-4583-3834	to pray	Zalizniak-2024-4583-3076	to ask (for)	2	0
Zalizniak-2024-4583-3834	to pray	Zalizniak-2024-4583-1760	mantis	1	4
Zalizniak-2024-4583-3835	to precede	Zalizniak-2024-4583-1074	first	0	1
Zalizniak-2024-4583-3838	to prepare	Zalizniak-2024-4583-1155	Friday	1	0
Zalizniak-2024-4583-3839	to present, gift	Zalizniak-2024-4583-3492	to forgive	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3726	to make do smth.	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3790	to oppress	3	2
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3844	to print	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3915	to restrain, control one’s feelings	1	1
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-4081	to suck	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3579	to hatch out, brood	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-1270	greedy	0	2
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3602	to hide (tr.)	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3643	to iron	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-3339	to defeat, win	1	0
Zalizniak-2024-4583-3840	to press	Zalizniak-2024-4583-1222	gloomy, depressed	1	1
Zalizniak-2024-4583-3845	to prohibit	Zalizniak-2024-4583-3341	to defend	1	0
Zalizniak-2024-4583-3846	to promise	Zalizniak-2024-4583-3066	to answer	0	1
Zalizniak-2024-4583-3846	to promise	Zalizniak-2024-4583-3179	to bequeath	1	0
Zalizniak-2024-4583-3848	to prop up	Zalizniak-2024-4583-3599	to help, aid	2	0
Zalizniak-2024-4583-3855	to pull up (a plant)	Zalizniak-2024-4583-3352	to destroy, annihilate	2	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3936	to row (with oars)	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3508	to get a cramp, spasm	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4133	to thresh (grain)	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3603	to hinder	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4018	to smoke (tobacco)	3	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3283	to compete (with smn.)	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4013	to slow, linger	4	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4072	to strike, hit	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3395	to drink	3	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3669	to last	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3911	to resemble, be alike	2	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3554	to govern, control, rule	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4142	to torture	1	1
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3387	to draw (an official paper)	2	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3991	to shrink (of textile)	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3376	to distort	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3374	to distill, retort	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-4014	to smear, anoint	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3221	to build	1	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3718	to make a move (in a game)	1	1
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-3753	to milk	2	0
Zalizniak-2024-4583-3856	to pull, to draw	Zalizniak-2024-4583-2988	tense, stressful	2	0
Zalizniak-2024-4583-3861	to push	Zalizniak-2024-4583-3627	to induce	2	0
Zalizniak-2024-4583-3861	to push	Zalizniak-2024-4583-3213	to bribe	1	0
Zalizniak-2024-4583-3863	to put	Zalizniak-2024-4583-3676	to leave	1	0
